"Date","Close","Volume","lag_1d","lag_2d","lag_5d","lag_10d","lag_20d","lag_40d","ma10","ma30","ma50","ma100","lead_1d"
2013-03-27,1562.85,2914210000,-0.920000000000073,11.1599999999999,4.13999999999987,8.32999999999993,46.8599999999999,55.01,1556.408,1536.17533333333,1521.7288,1470.0008,6.34000000000015
2013-03-26,1563.77,2869260000,12.0799999999999,6.87999999999988,15.4300000000001,11.29,66.8299999999999,63.5899999999999,1555.575,1534.728,1519.8854,1468.4939,-0.920000000000073
2013-03-25,1551.69,3178170000,-5.20000000000005,5.8900000000001,-0.409999999999854,-4.52999999999997,63.8400000000001,48.73,1554.446,1533.16933333333,1518.051,1466.9756,12.0799999999999
2013-03-22,1556.89,2948380000,11.0900000000001,-1.81999999999994,-3.80999999999995,5.71000000000004,41.2900000000002,62.0700000000002,1554.899,1532.044,1516.4596,1465.5884,-5.20000000000005
2013-03-21,1545.8,3243270000,-12.9100000000001,-2.53999999999996,-17.4300000000001,1.53999999999996,43.3799999999999,50.99,1554.328,1530.46066666667,1514.5422,1464.107,11.0900000000001
2013-03-20,1558.71,3349090000,10.3700000000001,6.61000000000013,4.19000000000005,17.25,46.76,66.1500000000001,1554.174,1529.338,1512.7692,1462.7801,-12.9100000000001
2013-03-19,1548.34,3796210000,-3.75999999999999,-12.3600000000001,-4.1400000000001,8.54999999999995,17.3999999999999,62.3599999999999,1552.449,1527.75733333333,1510.8328,1461.5312,10.3700000000001
2013-03-18,1552.1,3164560000,-8.60000000000014,-11.1300000000001,-4.12000000000012,26.8999999999999,32.3099999999999,71.1599999999999,1551.594,1526.003,1509.1954,1460.3797,-3.75999999999999
2013-03-15,1560.7,5175850000,-2.52999999999997,6.18000000000006,9.51999999999998,42.5,39.3199999999999,88.0699999999999,1548.904,1524.70533333333,1507.3408,1459.4321,-8.60000000000014
2013-03-14,1563.23,3459260000,8.71000000000004,10.75,18.97,48.55,42.9000000000001,90.8900000000001,1544.654,1522.619,1505.3752,1458.4342,-2.52999999999997
2013-03-13,1554.52,3073830000,2.03999999999996,-1.70000000000005,13.0599999999999,38.53,35.0899999999999,83.8399999999999,1539.799,1520.57666666667,1502.6344,1457.3511,8.71000000000004
2013-03-12,1552.48,3274910000,-3.74000000000001,1.29999999999995,12.6900000000001,55.54,35.47,80.4300000000001,1535.946,1519.02066666667,1499.5926,1456.2072,2.03999999999996
2013-03-11,1556.22,3091080000,5.03999999999996,11.96,31.02,68.3700000000001,38.29,84.1000000000001,1530.392,1517.27733333333,1496.905,1454.9683,-3.74000000000001
2013-03-08,1551.18,3652260000,6.92000000000007,9.72000000000003,32.98,35.5800000000002,41.79,90.1600000000001,1523.555,1515.502,1494.1772,1453.7345,5.03999999999996
2013-03-07,1544.26,3634710000,2.79999999999995,4.47000000000003,29.5799999999999,41.8399999999999,32.1400000000001,87.1099999999999,1519.997,1513.62333333333,1491.6868,1452.5483,6.92000000000007
2013-03-06,1541.46,3676890000,1.67000000000007,16.26,25.47,29.51,30.1700000000001,79.5699999999999,1515.813,1511.975,1489.4046,1451.5205,2.79999999999995
2013-03-05,1539.79,3610690000,14.5899999999999,21.5899999999999,42.8499999999999,8.84999999999991,44.0799999999999,73.3199999999999,1512.862,1510.345,1487.4492,1450.6647,1.67000000000007
2013-03-04,1525.2,3414430000,7,10.52,37.3500000000001,5.41000000000008,12.03,65.8300000000002,1511.977,1508.55133333333,1485.3696,1449.8761,14.5899999999999
2013-03-01,1518.2,3695610000,3.51999999999998,2.21000000000004,2.60000000000014,-3.18000000000006,20.0900000000001,55.78,1511.436,1507.076,1483.8014,1449.2381,7
2013-02-28,1514.68,3912320000,-1.30999999999995,17.74,12.26,-5.64999999999986,12.72,88.49,1511.754,1505.557,1482.0446,1448.566,3.51999999999998
2013-02-27,1515.99,3551850000,19.05,28.1400000000001,4.03999999999996,-3.44000000000005,8.15000000000009,113.56,1512.319,1504.14566666667,1480.0226,1447.8767,-1.30999999999995
2013-02-26,1496.94,3975280000,9.09000000000015,-18.6599999999999,-34,-20.0699999999999,-3.24000000000001,78.8400000000001,1512.663,1502.63533333333,1478.0918,1447.1617,19.05
2013-02-25,1487.85,4011050000,-27.75,-14.5700000000002,-31.9400000000001,-30.0800000000002,-15.1100000000001,68.02,1514.67,1501.80566666667,1476.7226,1446.599,9.09000000000015
2013-02-22,1515.6,3419320000,13.1799999999998,3.64999999999986,-5.7800000000002,6.20999999999981,20.78,88.9399999999998,1517.678,1501.28133333333,1475.5224,1446.192,-27.75
2013-02-21,1502.42,4274600000,-9.52999999999997,-28.52,-17.9099999999999,-9.69999999999982,7.61000000000013,72.27,1517.057,1499.462,1473.5814,1445.3692,13.1799999999998
2013-02-20,1511.95,4240570000,-18.99,-7.83999999999992,-7.48000000000002,0.660000000000082,19.3900000000001,68.26,1518.027,1497.953,1471.8944,1444.7609,-9.52999999999997
2013-02-19,1530.94,3748910000,11.1500000000001,9.55999999999995,13.9300000000001,35.23,44.96,95.1300000000001,1517.961,1496.28433333333,1469.9342,1444.2103,-18.99
2013-02-15,1519.79,3838510000,-1.59000000000015,-0.539999999999964,1.8599999999999,6.61999999999989,38.8499999999999,73,1514.438,1494.13533333333,1467.501,1443.5024,11.1500000000001
2013-02-14,1521.38,3759740000,1.05000000000018,1.95000000000005,11.99,23.2700000000002,48.75,91.0200000000002,1513.776,1492.12133333333,1465.2462,1442.9071,-1.59000000000015
2013-02-13,1520.33,3385880000,0.899999999999864,3.31999999999994,8.21000000000004,18.3699999999999,47.99,106.75,1511.449,1490.156,1463.0078,1442.3038,1.05000000000018
2013-02-12,1519.43,3414370000,2.42000000000007,1.5,8.1400000000001,11.5900000000001,48.75,99.98,1509.612,1487.018,1460.9248,1441.6937,0.899999999999864
2013-02-11,1517.01,2684100000,-0.920000000000073,7.61999999999989,21.3,16.8299999999999,44.96,88.53,1508.453,1483.118,1458.8552,1441.1113,2.42000000000007
2013-02-08,1517.93,2986150000,8.53999999999996,5.81000000000017,4.75999999999999,14.97,45.8100000000002,90.0900000000001,1506.77,1479.821,1456.7136,1440.5989,-0.920000000000073
2013-02-07,1509.39,3614580000,-2.72999999999979,-1.89999999999986,11.2800000000002,14.5700000000002,48.3700000000001,90.8400000000001,1505.273,1476.551,1454.3338,1440.0195,8.53999999999996
2013-02-06,1512.12,3611570000,0.829999999999927,16.4099999999999,10.1599999999999,17.3099999999999,54.9699999999998,94.05,1503.816,1473.79333333333,1452.2718,1439.2912,-2.72999999999979
2013-02-05,1511.29,3618360000,15.5799999999999,-1.88000000000011,3.45000000000005,18.73,49.3999999999999,97.3499999999999,1502.085,1471.061,1450.2124,1438.5056,0.829999999999927
2013-02-04,1495.71,3.39e+09,-17.46,-2.39999999999986,-4.47000000000003,9.73000000000002,29.24,86.4300000000001,1500.212,1468.80766666667,1447.8072,1437.6835,15.5799999999999
2013-02-01,1513.17,3836320000,15.0600000000002,11.21,10.21,32.23,53.8000000000002,106.12,1499.239,1466.811,1445.6492,1437.1056,-17.46
2013-01-31,1498.11,3999880000,-3.85000000000014,-9.73000000000002,3.28999999999996,25.4799999999998,35.6899999999998,88.6499999999999,1496.016,1464.59833333333,1443.1236,1436.2951,15.0600000000002
2013-01-30,1501.96,3726810000,-5.87999999999988,1.77999999999997,7.15000000000009,29.6200000000001,75.77,85.78,1493.468,1462.34,1440.359,1435.3484,-3.85000000000014
2013-01-29,1507.84,3949640000,7.65999999999985,4.87999999999988,15.28,37.1599999999999,105.41,91.8899999999999,1490.506,1459.394,1437.3864,1434.3782,-5.87999999999988
2013-01-28,1500.18,3388540000,-2.77999999999997,5.36000000000013,14.2,28.1300000000001,82.0800000000002,90.25,1486.79,1456.44766666667,1434.3394,1433.3656,7.65999999999985
2013-01-25,1502.96,3476290000,8.1400000000001,8.15000000000009,22.02,30.8400000000001,83.1300000000001,104.02,1483.977,1454.05766666667,1431.8264,1432.3586,-2.77999999999997
2013-01-24,1494.82,3699430000,0.00999999999999091,2.25999999999999,22.1899999999998,33.8,68.1599999999999,88.53,1480.893,1451.55366666667,1429.3678,1431.4339,8.1400000000001
2013-01-23,1494.81,3552010000,2.25,8.82999999999993,22.47,37.6599999999999,64.6599999999999,85.6599999999999,1477.513,1449.01133333333,1427.0684,1430.5787,0.00999999999999091
2013-01-22,1492.56,3570950000,6.57999999999993,11.6199999999999,21.8799999999999,30.6699999999998,48.8699999999999,101.53,1473.747,1446.45333333333,1424.7224,1429.735,2.25
2013-01-18,1485.98,3795740000,5.03999999999996,13.3499999999999,13.9300000000001,19.51,50.1700000000001,98.1700000000001,1470.68,1443.83266666667,1422.7618,1428.9207,6.57999999999993
2013-01-17,1480.94,3706710000,8.30999999999995,8.60000000000014,8.82000000000016,21.5700000000002,34.1500000000001,94.05,1468.729,1441.276,1421.61,1428.0817,5.03999999999996
2013-01-16,1472.63,3384080000,0.290000000000191,1.95000000000005,11.6100000000001,10.21,42.2700000000002,112.75,1466.572,1438.813,1420.3364,1427.4072,8.30999999999995
2013-01-15,1472.34,3135350000,1.65999999999985,0.289999999999964,15.1899999999998,46.1499999999999,58.76,119.01,1465.551,1436.70733333333,1419.1678,1426.8126,0.290000000000191
2013-01-14,1470.68,3003010000,-1.36999999999989,-1.43999999999983,8.78999999999996,68.25,51.23,115.19,1460.936,1434.83533333333,1418.2728,1426.2705,1.65999999999985
2013-01-11,1472.05,3340650000,-0.0699999999999363,11.03,5.57999999999993,53.95,43.5699999999999,97.52,1454.111,1433.011,1417.1024,1425.7453,-1.36999999999989
2013-01-10,1472.12,4081840000,11.0999999999999,14.9699999999998,12.75,52.29,44.28,92.0899999999999,1448.716,1430.94033333333,1415.9002,1425.1799,-0.0699999999999363
2013-01-09,1461.02,3674390000,3.86999999999989,-0.870000000000118,-1.40000000000009,34.3599999999999,42.47,81.1700000000001,1443.487,1428.501,1414.7172,1424.514,11.0999999999999
2013-01-08,1457.15,3601600000,-4.74000000000001,-9.31999999999994,30.96,27,39.0800000000002,79.6400000000001,1440.051,1426.67666666667,1413.6718,1423.9431,3.86999999999989
2013-01-07,1461.89,3304970000,-4.57999999999993,2.52000000000021,59.46,18.2,47.95,67.3600000000001,1437.351,1425.07666666667,1412.791,1423.4127,-4.74000000000001
2013-01-04,1466.47,3424290000,7.10000000000014,4.04999999999995,48.3700000000001,30.6600000000001,57.1900000000001,38.0799999999999,1435.531,1422.71466666667,1412.2296,1422.8525,-4.57999999999993
2013-01-03,1459.37,3829730000,-3.05000000000018,33.1799999999998,39.54,12.5799999999999,52.3199999999999,42.1099999999999,1432.465,1420.09266666667,1411.564,1422.2158,7.10000000000014
2013-01-02,1462.42,4202600000,36.23,59.99,35.76,32.0600000000002,52.96,48.22,1431.207,1417.67666666667,1411.5234,1421.6443,-3.05000000000018
2012-12-31,1426.19,3204330000,23.76,8.09000000000015,-3.96000000000004,12.6100000000001,10.01,-1.39999999999986,1428.001,1414.25866666667,1411.4932,1421.0336,36.23
2012-12-28,1402.43,2426680000,-15.6699999999998,-17.3999999999999,-41.26,-17.02,-13.52,-9.73000000000002,1426.74,1411.83,1412.0678,1420.714,23.76
2012-12-27,1418.1,2830180000,-1.73000000000002,-8.56000000000017,-17.71,-10.3800000000001,8.16999999999985,6.15999999999985,1428.442,1410.26533333333,1412.8218,1420.5996,-15.6699999999998
2012-12-26,1419.83,2285030000,-6.83000000000015,-10.3200000000002,-26.96,-8.00999999999999,20.8899999999999,6.8599999999999,1429.48,1408.813,1413.0316,1420.0686,-1.73000000000002
2012-12-24,1426.66,1248960000,-3.49000000000001,-17.03,-3.69999999999982,8.11000000000013,20.3700000000001,17.9100000000001,1430.281,1407.48633333333,1413.2918,1419.6235,-6.83000000000015
2012-12-21,1430.15,5229160000,-13.54,-5.65999999999985,16.5700000000002,12.0800000000002,21,17.0400000000002,1429.47,1405.926,1413.4098,1419.1501,-3.49000000000001
2012-12-20,1443.69,3686580000,7.88000000000011,-3.09999999999991,24.24,29.75,52.6600000000001,9.87000000000012,1428.262,1404.17133333333,1413.6364,1418.7016,-13.54
2012-12-19,1435.81,3869800000,-10.98,5.45000000000005,7.32999999999993,26.53,48,2.61999999999989,1425.287,1402.53266666667,1413.8802,1418.1244,7.88000000000011
2012-12-18,1446.79,4302240000,16.4300000000001,33.21,18.95,39.74,59.8999999999999,-10.55,1422.634,1402.28533333333,1414.3826,1417.3665,-10.98
2012-12-17,1430.36,3455610000,16.78,10.9099999999999,11.8099999999999,20.8999999999999,70.4799999999998,-30.5500000000002,1418.66,1401.301,1414.6748,1416.2775,16.4300000000001
2012-12-14,1413.58,3210170000,-5.87000000000012,-14.9000000000001,-4.49000000000001,-2.60000000000014,60.25,-41.3400000000001,1416.57,1400.76233333333,1415.0874,1415.357,16.78
2012-12-13,1419.45,3349960000,-9.02999999999997,-8.38999999999987,5.50999999999999,3.5,63.96,-20.6800000000001,1416.83,1401.22933333333,1415.7308,1414.7264,-5.87000000000012
2012-12-12,1428.48,3709050000,0.6400000000001,9.93000000000006,19.2,18.55,53.95,-0.1099999999999,1416.48,1400.98633333333,1416.2316,1414.1585,-9.02999999999997
2012-12-11,1427.84,3650230000,9.28999999999996,9.76999999999998,20.79,28.8999999999999,47.8099999999999,-5,1414.625,1400.435,1416.4754,1413.6388,0.6400000000001
2012-12-10,1418.55,2999430000,0.480000000000018,4.6099999999999,9.08999999999992,12.26,38.7,-14.01,1411.735,1399.93933333333,1416.8616,1413.0882,9.28999999999996
2012-12-07,1418.07,3125160000,4.12999999999988,8.78999999999996,1.88999999999987,8.91999999999985,40.5599999999999,-23.4100000000001,1410.509,1399.61266666667,1417.157,1412.5394,0.480000000000018
2012-12-06,1413.94,3229700000,4.66000000000008,6.8900000000001,-2.00999999999999,22.9100000000001,19.4100000000001,-41.9400000000001,1409.617,1399.44733333333,1417.6274,1411.8951,4.12999999999988
2012-12-05,1409.28,4253920000,2.23000000000002,-0.180000000000064,-0.650000000000091,21.47,-19.1100000000001,-51.6500000000001,1407.326,1400.11,1418.4864,1411.3235,4.66000000000008
2012-12-04,1407.05,3247710000,-2.41000000000008,-9.13000000000011,8.1099999999999,20.1599999999999,-10.21,-54.3500000000001,1405.179,1400.907,1419.5038,1410.5783,2.23000000000002
2012-12-03,1409.46,3074280000,-6.72000000000003,-6.49000000000001,3.17000000000007,49.5799999999999,-4.74000000000001,-41.53,1403.163,1402.58333333333,1420.568,1409.9223,-2.41000000000008
2012-11-30,1416.18,3.966e+09,0.230000000000018,6.25,7.02999999999997,62.8500000000001,-11.4099999999999,-29.5699999999999,1398.205,1404.29833333333,1421.5998,1409.2424,-6.72000000000003
2012-11-29,1415.95,3356850000,6.01999999999998,17.01,24.9200000000001,60.46,3.78999999999996,-28.54,1391.92,1405.58966666667,1422.4626,1408.6052,0.230000000000018
2012-11-28,1409.93,3359250000,10.99,3.6400000000001,22.1200000000001,35.4000000000001,-2.00999999999999,-30.74,1385.874,1406.39566666667,1423.3674,1407.9925,6.01999999999998
2012-11-27,1398.94,3323120000,-7.34999999999991,-10.21,12.05,18.9100000000001,-14.03,-48.21,1382.334,1407.01766666667,1424.4842,1407.569,10.99
2012-11-26,1406.29,2948960000,-2.86000000000013,15.26,46.4099999999999,26.4400000000001,-2.46000000000004,-27.03,1380.443,1408.14766666667,1425.7052,1407.3198,-7.34999999999991
2012-11-23,1409.15,1504960000,18.1200000000001,21.3400000000001,55.8200000000002,31.6400000000001,-3.95999999999981,-32.4399999999998,1377.799,1409.02333333333,1426.3106,1406.912,-2.86000000000013
2012-11-21,1391.03,2667090000,3.22000000000003,4.13999999999987,35.54,-3.5,-42.79,-65.8600000000001,1374.635,1410.101,1426.7988,1406.4421,18.1200000000001
2012-11-20,1387.81,3207160000,0.919999999999845,27.9299999999998,13.28,-40.5800000000002,-45.3800000000001,-72.3400000000001,1374.985,1412.26266666667,1427.5598,1405.8222,3.22000000000003
2012-11-19,1386.89,3374800000,27.01,33.5600000000002,6.86000000000013,-30.3699999999999,-70.4499999999998,-73.3699999999999,1379.043,1414.7,1428.562,1405.2626,0.919999999999845
2012-11-16,1359.88,4045910000,6.55000000000018,4.3900000000001,-19.9699999999998,-54.3199999999999,-101.03,-101.17,1382.08,1417.18366666667,1429.4666,1404.5936,27.01
2012-11-15,1353.33,3928870000,-2.16000000000008,-21.2,-24.1800000000001,-74.26,-101.59,-105.99,1387.512,1420.22066666667,1430.3378,1404.132,6.55000000000018
2012-11-14,1355.49,4109510000,-19.04,-24.54,-39.04,-56.6700000000001,-84.6400000000001,-105.7,1394.938,1423.30133333333,1431.37,1403.9489,-2.16000000000008
2012-11-13,1374.53,3455550000,-5.5,-5.31999999999994,-53.8600000000001,-37.4100000000001,-54.0599999999999,-91.24,1400.605,1426.268,1432.3918,1403.6491,-19.04
2012-11-12,1380.03,2567540000,0.180000000000064,2.51999999999998,-37.23,-32.9400000000001,-52.8099999999999,-79.96,1404.346,1428.47266666667,1432.8908,1403.4607,-5.5
2012-11-09,1379.85,3647350000,2.33999999999992,-14.6800000000001,-34.3500000000001,-28.9000000000001,-52.71,-56.71,1407.64,1430.71,1433.5,1403.2402,0.180000000000064
2012-11-08,1377.51,3779520000,-17.02,-50.8800000000001,-50.0799999999999,-35.5999999999999,-63.97,-56.05,1410.53,1432.49233333333,1434.089,1402.8895,2.33999999999992
2012-11-07,1394.53,4356490000,-33.8600000000001,-22.73,-17.6300000000001,-39.29,-61.3500000000001,-34.55,1414.09,1434.62833333333,1434.7476,1402.5428,-17.02
2012-11-06,1428.39,3306970000,11.1300000000001,14.1900000000001,16.45,-4.79999999999995,-32.54,-9.52999999999997,1418.019,1436.707,1435.0796,1401.8885,-33.8600000000001
2012-11-05,1417.26,2921040000,3.05999999999995,-10.3299999999999,4.28999999999996,-40.0799999999999,-44.1400000000001,-14.8599999999999,1418.499,1437.76566666667,1434.5534,1400.7534,11.1300000000001
2012-11-02,1414.2,3732480000,-13.3899999999999,2.03999999999996,5.45000000000005,-46.71,-36.79,10.76,1422.507,1439.199,1434.478,1399.8226,3.05999999999995
2012-11-01,1427.59,3929890000,15.4299999999998,15.6499999999999,14.48,-27.3300000000002,-18.1600000000001,22.6499999999999,1427.178,1440.76066666667,1434.4574,1398.7699,-13.3899999999999
2012-10-31,1412.16,3577110000,0.220000000000027,-0.809999999999945,-21.6599999999999,-27.97,-32.3299999999999,5.58000000000015,1429.911,1441.81833333333,1434.2682,1397.7506,15.4299999999998
2012-10-26,1411.94,3284910000,-1.02999999999997,3.19000000000005,-21.25,-16.6499999999999,-28.73,12.46,1432.708,1443.45266666667,1434.3882,1396.7789,0.220000000000027
2012-10-25,1412.97,3512640000,4.22000000000003,-0.139999999999873,-44.3699999999999,-19.8699999999999,-34.1800000000001,2.48000000000002,1434.373,1445.247,1434.4596,1395.8108,-1.02999999999997
2012-10-24,1408.75,3385970000,-4.3599999999999,-25.0699999999999,-52.1600000000001,-23.8099999999999,-24.5699999999999,-0.549999999999955,1436.36,1446.81433333333,1434.3108,1394.5361,4.22000000000003
2012-10-23,1413.11,3587670000,-20.71,-20.0800000000002,-41.8100000000002,-28.3700000000001,-28.48,2.66999999999985,1438.741,1447.74133333333,1434.2144,1393.2304,-4.3599999999999
2012-10-22,1433.82,3216220000,0.629999999999882,-23.52,-6.31000000000017,-22.0600000000002,-23.0700000000002,22.6899999999998,1441.578,1448.423,1434.0344,1391.8797,-20.71
2012-10-19,1433.19,3875170000,-24.1499999999999,-27.72,4.60000000000014,-27.74,-26.96,31.1100000000001,1443.784,1448.265,1433.4754,1390.6448,0.629999999999882
2012-10-18,1457.34,3880030000,-3.57000000000016,2.41999999999985,24.5,-4.06000000000017,-2.92000000000007,43.8499999999999,1446.558,1448.42266666667,1432.8676,1389.4461,-24.1499999999999
2012-10-17,1460.91,3655320000,5.99000000000001,20.78,28.3500000000001,9.92000000000007,-0.139999999999873,47.74,1446.964,1447.582,1431.7652,1388.1969,-3.57000000000016
2012-10-16,1454.92,3568770000,14.79,26.3300000000002,13.4400000000001,9.17000000000007,-4.39999999999986,36.79,1445.972,1445.66633333333,1430.574,1386.766,5.99000000000001
2012-10-15,1440.13,3483810000,11.5400000000002,7.29000000000019,-15.75,-4.3599999999999,-21.0599999999999,21.97,1445.055,1444.00033333333,1429.3602,1385.4236,14.79
2012-10-12,1428.59,3134750000,-4.25,-3.97000000000003,-32.3400000000001,-12.0800000000002,-37.1800000000001,13.0799999999999,1445.491,1442.882,1428.3774,1384.2109,11.5400000000002
2012-10-11,1432.84,3672540000,0.279999999999973,-8.6400000000001,-28.5600000000002,-14.3100000000002,-27.1500000000001,27.3099999999999,1446.699,1441.91166666667,1427.1056,1383.0913,-4.25
2012-10-10,1432.56,3225060000,-8.92000000000007,-23.3200000000002,-18.4300000000001,-0.759999999999991,-4,28.6299999999999,1448.13,1441.16666666667,1425.9552,1381.9228,0.279999999999973
2012-10-09,1441.48,3216320000,-14.4000000000001,-19.45,-4.26999999999998,-0.1099999999999,7.92000000000007,37.3700000000001,1448.206,1440.39133333333,1424.8904,1380.5494,-8.92000000000007
2012-10-08,1455.88,2328720000,-5.04999999999995,-5.51999999999998,11.3900000000001,-1.00999999999999,26.8000000000002,50.0100000000002,1448.217,1439.35666666667,1423.7668,1379.1832,-14.4000000000001
2012-10-05,1460.93,3172940000,-0.470000000000027,9.94000000000005,20.26,0.779999999999973,23.01,58.1300000000001,1448.318,1437.865,1422.3686,1377.8724,-5.04999999999995
2012-10-04,1461.4,3615860000,10.4100000000001,15.6500000000001,14.25,1.1400000000001,29.2800000000002,59.1800000000001,1448.24,1435.90333333333,1420.3504,1376.5697,-0.470000000000027
2012-10-03,1450.99,3531640000,5.24000000000001,6.5,17.6700000000001,-10.0599999999999,47.55,49.6400000000001,1448.126,1434.30633333333,1417.8802,1375.3392,10.4100000000001
2012-10-02,1445.75,3321790000,1.25999999999999,5.07999999999993,4.16000000000008,-13.5699999999999,40.8099999999999,51.52,1449.132,1433.04566666667,1415.6266,1374.3632,5.24000000000001
2012-10-01,1444.49,3505080000,3.81999999999994,-2.66000000000008,-12.4000000000001,-16.7,37.9100000000001,53.5,1450.489,1432.125,1413.722,1373.4856,1.25999999999999
2012-09-28,1440.67,3509230000,-6.48000000000002,7.35000000000014,-19.48,-25.0999999999999,41.1900000000001,75.6700000000001,1452.159,1431.24733333333,1412.0854,1372.5865,3.81999999999994
2012-09-27,1447.15,3150330000,13.8300000000002,5.56000000000017,-13.1099999999999,-12.8399999999999,36.6600000000001,71.8300000000002,1454.669,1430.40866666667,1410.8022,1371.817,-6.48000000000002
2012-09-26,1433.32,3565380000,-8.26999999999998,-23.5700000000002,-27.73,-3.24000000000001,24.02,54,1455.953,1429.02133333333,1409.3148,1371.0413,13.8300000000002
2012-09-25,1441.59,3739900000,-15.3000000000002,-18.5600000000002,-17.73,8.02999999999997,31.1499999999999,56.29,1456.277,1428.04166666667,1407.9218,1370.3991,-8.26999999999998
2012-09-24,1456.89,3008920000,-3.25999999999999,-3.36999999999989,-4.29999999999995,27.8100000000002,45.76,70.9200000000001,1455.474,1426.79233333333,1406.1628,1369.8989,-15.3000000000002
2012-09-21,1460.15,4833870000,-0.1099999999999,-0.899999999999864,-5.61999999999989,22.23,58.0700000000002,100.13,1452.693,1425.09166666667,1404.1606,1369.3531,-3.25999999999999
2012-09-20,1460.26,3382520000,-0.789999999999964,0.940000000000055,0.269999999999982,28.1400000000001,46.77,122.37,1450.47,1423.18,1401.6528,1368.8098,-0.1099999999999
2012-09-19,1461.05,3451360000,1.73000000000002,-0.1400000000001,24.49,57.6099999999999,47.8799999999999,122.74,1447.656,1421.24533333333,1399.2766,1368.1863,-0.789999999999964
2012-09-18,1459.32,3377390000,-1.87000000000012,-6.45000000000005,25.76,54.3799999999999,41.1899999999998,108.8,1441.895,1419.25533333333,1396.885,1367.6094,1.73000000000002
2012-09-17,1461.19,3482430000,-4.57999999999993,1.20000000000005,32.1100000000001,54.6100000000001,43.03,98.53,1436.457,1417.08566666667,1394.7478,1367.016,-1.87000000000012
2012-09-14,1465.77,5041990000,5.77999999999997,29.21,27.8499999999999,66.29,50.26,89.26,1430.996,1414.74566666667,1392.6176,1366.311,-4.57999999999993
2012-09-13,1459.99,4606550000,23.4300000000001,26.4300000000001,27.8700000000001,49.5,54.46,87.21,1424.367,1411.38666666667,1390.6538,1365.373,5.77999999999997
2012-09-12,1436.56,3641200000,3,7.48000000000002,33.1199999999999,27.26,32.6299999999999,72.8899999999999,1419.417,1408.56433333333,1388.9344,1364.4425,23.4300000000001
2012-09-11,1433.56,3509630000,4.48000000000002,-4.36000000000013,28.6199999999999,23.1199999999999,29.45,79.9199999999998,1416.691,1406.65633333333,1387.5134,1363.8622,3
2012-09-10,1429.08,3223670000,-8.84000000000015,-3.03999999999996,22.5,17.9499999999998,23.21,72.3,1414.379,1405.04766666667,1386.0854,1363.2958,4.48000000000002
2012-09-07,1437.92,3717620000,5.80000000000018,34.48,38.4400000000001,35.8400000000001,35.1200000000001,103.16,1412.584,1403.61066666667,1384.0846,1362.8564,-8.84000000000015
2012-09-06,1432.12,3952870000,28.6799999999998,27.1799999999998,21.6299999999999,18.6299999999999,29.8999999999999,90.6699999999998,1409,1401.014,1381.9632,1362.385,5.80000000000018
2012-09-05,1403.44,3389110000,-1.5,-3.13999999999987,-5.8599999999999,-9.73000000000002,2.09000000000015,61.97,1407.137,1397.873,1379.7206,1361.7595,28.6799999999998
2012-09-04,1404.94,3200310000,-1.63999999999987,5.46000000000004,-5.5,-13.1900000000001,10.71,52.48,1408.11,1395.702,1377.9262,1361.4277,-1.5
2012-08-31,1406.58,2938250000,7.09999999999991,-3.91000000000008,-4.55000000000018,-11.5800000000002,15.5899999999999,51.8999999999999,1409.429,1393.888,1376.5278,1361.254,-1.63999999999987
2012-08-30,1399.48,2530280000,-11.01,-9.81999999999994,-2.59999999999991,-16.03,34.48,31.9000000000001,1410.587,1392.424,1374.9064,1360.8753,7.09999999999991
2012-08-29,1410.49,2571220000,1.19000000000005,0.0499999999999545,-3,4.96000000000004,35.1700000000001,36.47,1412.19,1391.65833333333,1374.0306,1360.4664,-11.01
2012-08-28,1409.3,2629090000,-1.1400000000001,-1.83000000000015,-3.87000000000012,5.36999999999989,29.98,43.79,1411.694,1390.40133333333,1372.9804,1360.1835,1.19000000000005
2012-08-27,1410.44,2472500000,-0.690000000000055,8.36000000000013,-7.69000000000005,6.33000000000015,25.1400000000001,48.28,1411.157,1388.88033333333,1371.69,1360.0713,-1.1400000000001
2012-08-24,1411.13,2598790000,9.05000000000018,-2.3599999999999,-7.02999999999997,5.26000000000022,25.1600000000001,82.0900000000001,1410.524,1386.987,1370.338,1359.9565,-0.690000000000055
2012-08-23,1402.08,3008240000,-11.4100000000001,-11.0900000000001,-13.4300000000001,-0.720000000000027,42.0599999999999,70.23,1409.998,1385.17533333333,1368.6974,1359.979,9.05000000000018
2012-08-22,1413.49,3062690000,0.319999999999936,-4.6400000000001,7.96000000000004,11.27,75.5999999999999,93.5,1410.07,1382.93133333333,1366.9534,1360.1486,-11.4100000000001
2012-08-21,1413.17,3282950000,-4.96000000000004,-4.99000000000001,9.24000000000001,11.8200000000002,74.8600000000001,99.45,1408.943,1380.53,1365.1672,1360.0984,0.319999999999936
2012-08-20,1418.13,2766320000,-0.0299999999999727,2.62000000000012,14.0200000000002,23.9000000000001,67.6100000000001,83.1100000000001,1407.761,1378.14,1363.0824,1359.9995,-4.96000000000004
2012-08-17,1418.16,2922990000,2.65000000000009,12.6300000000001,12.2900000000002,27.1700000000001,55.5,92.6500000000001,1405.371,1375.951,1361.233,1359.8736,-0.0299999999999727
2012-08-16,1415.51,3114100000,9.98000000000002,11.5799999999999,12.71,50.51,39,59.8199999999999,1402.654,1373.835,1359.1696,1359.8172,2.65000000000009
